gene	recessive	dominant	adult_onset
ATXN8	0	1	0
DENND1B	0	0	0
SH3PXD2B	1	1	0
SAE1	0	0	0
UBA2	0	0	0
LAPTM4B	0	0	0
MARCH6	0	0	0
TICRR	0	0	0
FAM13A	0	0	0
FAM13A-AS1	0	0	0
FEZF1	1	0	0
ALKBH4	0	0	0
ALKBH5	0	0	0
ALKBH6	0	0	0
ALKBH7	0	0	0
ALKBH8	0	0	0
LYRM4	1	0	0
RPL37A	0	0	0
RPL41	0	0	0
WDFY4	0	0	0
DCAF11	0	0	0
GXYLT1	0	0	0
GXYLT2	0	0	0
FRMPD2	0	0	0
SPATA13	0	0	0
DPYS	1	0	0
MARCH1	0	0	0
MARCH2	0	0	0
MARCH3	0	1	1
MARCH7	0	0	0
MARCH8	0	0	0
MARCH9	0	1	0
MARCH10	0	0	0
MARCH11	0	0	0
KIAA1549	0	0	0
SHISA9	0	0	0
OAT	1	0	0
SLC52A3	1	1	0
ARHGAP18	0	1	0
RSRC1	0	0	0
TPRN	1	0	0
TRIL	0	0	0
FIBCD1	0	0	0
ALDH16A1	0	0	0
LYPD6	0	0	0
DRAM2	1	0	1
SLC18B1	0	0	0
CINP	0	0	0
WDR34	1	0	0
SPG41	0	1	0
SLCO6A1	0	0	0
SLC10A6	0	0	0
LIN54	0	0	0
CARNS1	0	0	0
DDX42	0	0	0
SCA30	0	1	1
UFL1	0	0	0
YEATS2	0	0	0
SGF29	0	0	0
SH3RF2	0	0	0
GGACT	0	0	0
CMBL	0	0	0
HMX3	0	0	0
CBS	1	0	0
ANKRD54	0	0	0
CCNL1	0	0	0
POMP	1	0	0
SLCO1C1	0	0	0
DFNB85	1	0	0
MIR138-1	0	0	0
MIR138-2	0	0	0
DSCR8	0	0	0
AVIL	0	0	0
ADI1	0	0	0
VIPAS39	1	0	0
TMEM127	1	1	0
MIR2861	1	1	0
CCDC122	0	0	0
LACC1	0	0	0
TMEM106B	0	0	0
IL17REL	0	0	0
CKMT1A	0	0	0
SCIN	0	0	0
SUPT20H	0	0	0
ZSCAN4	0	0	0
KCTD1	1	1	0
KCTD10	0	0	0
KCTD2	0	0	0
KCTD16	0	0	0
PCARE	1	1	1
ANAPC16	0	0	0
HAUS2	0	0	0
HAUS3	0	0	0
HAUS4	0	0	0
HAUS5	0	0	0
HAUS6	0	0	0
HAUS8	0	0	0
FCHO1	0	0	0
FCHO2	0	0	0
CNST	0	0	0
TCN2	1	0	0
PTX4	0	0	0
CEP120	1	0	0
SPICE1	0	0	0
MZT1	0	0	0
MZT2A	0	0	0
MZT2B	0	0	0
CATSPERG	0	0	0
MIA3	0	0	0
LEPROT	0	0	0
NME7	0	0	0
PFDN2	0	0	0
TUT7	0	0	0
ASAH1	1	1	1
HPSE2	1	1	0
ULK3	0	0	0
WDR7	0	0	0
ZFAND2B	0	0	0
RRP36	0	0	0
MFSD6	0	0	0
CCDC106	0	0	0
CEP131	0	0	0
CCDC62	0	0	0
CCNL2	0	0	0
BHLHE22	0	0	0
SPEN	0	1	0
MIR33B	0	0	0
MIR212	0	0	0
ACER1	0	0	0
ACER2	0	0	0
LIPA	1	0	0
HIST1H2AA	0	0	0
HLA-DQA2	0	0	0
ZFYVE21	0	0	0
LRRC26	0	0	0
LAMTOR1	0	0	0
SPINK9	0	0	0
ZBED6	0	0	0
ZC3H11A	0	0	0
ZP4	0	0	0
ATG14	0	0	0
RUBCN	1	0	0
FGD6	0	0	0
UROD	1	1	0
OPN1SW	0	1	0
SDCCAG8	1	0	0
PSORS1C1	0	0	0
PSORS1C2	0	0	0
DNAJC27	0	0	0
SYT9	0	0	0
CEP152	1	0	0
LGMD1H	0	1	1
PTENP1	0	0	0
RAB8B	1	0	0
FAN1	1	0	0
KIAA0319L	0	0	0
LEKR1	0	0	0
NLRC5	0	0	0
FEM1A	0	0	0
FEM1B	0	1	0
SPTSSA	0	0	0
C12orf65	1	0	0
MTRF1L	0	0	0
SLCO5A1	0	1	0
GSAP	0	0	0
XPNPEP3	1	0	0
TET3	0	0	0
MIR659	0	0	0
NTMT1	0	0	0
FCRL6	0	0	0
UBE4B	0	0	0
ZMYM6	0	0	0
ZMYM4	0	0	0
SUN2	0	0	0
LDAH	0	0	0
GPRC6A	0	0	0
TTC39B	0	0	0
TBC1D24	1	1	1
PRSS3	0	0	0
CLEC6A	0	0	0
WDPCP	1	1	0
WDR62	1	0	0
ALDH1L2	0	0	0
TMEM147	0	0	0
NOB1	0	0	0
CLEC3A	0	0	0
BTN2A1	0	0	0
BTN2A2	0	0	0
BTN2A3P	0	0	0
BTN3A1	0	0	0
BTN3A2	0	0	0
BTN3A3	0	0	0
FAM161A	1	0	0
HOGA1	0	0	0
ZNF513	1	0	0
ABHD12	1	0	0
WDR35	1	0	0
BBIP1	1	0	0
THEMIS	0	0	0
HFE	1	1	1
MIR208B	0	0	0
MIR499A	0	0	0
SCARF2	1	1	0
TBC1D10B	0	0	0
NUBPL	1	1	1
FOXRED1	1	1	1
ZNF592	1	0	0
PIEZO2	1	1	0
WASHC2C	0	0	0
WASHC1	0	0	0
DENND1A	0	0	0
DENND1C	0	0	0
EIF2AK1	0	0	0
ADGRD1	0	0	0
ATF7IP	0	0	0
ATF7IP2	0	0	0
MEG8	0	0	0
SNORD112	0	0	0
SNORD113-1	0	0	0
SNORD114-1	0	0	0
AP5Z1	1	0	1
MIR380	0	0	0
KCNK18	0	1	0
SHQ1	0	0	0
SMTNL1	0	0	0
ACKR1	0	1	0
ALG11	1	0	0
SOBP	1	0	0
MTPAP	1	0	0
MIR130B	0	0	0
SLC50A1	0	0	0
DFNB83	1	1	0
PARPBP	0	0	0
GRAMD4	0	0	0
TUT4	0	0	0
UBTFL1	0	0	0
SLC25A20	1	0	0
GLT6D1	0	0	0
MIR328	0	0	0
EIF2D	0	0	0
PCID2	0	0	0
NCR3LG1	0	0	0
POLR1D	1	1	0
MIR661	0	0	0
MSRB3	1	0	0
SLC25A27	0	0	0
ANO10	1	0	1
KBTBD13	0	1	0
MEN1	1	1	1
CCDC115	1	0	0
AGMO	0	0	0
THYN1	0	0	0
PYGL	1	0	0
G6PC	1	0	0
ANAPC10	0	0	0
BCAR4	0	0	0
KIF24	0	0	0
CHCHD3	0	1	0
ZNF260	0	0	0
MIR211	0	0	0
RNF187	0	0	0
MIR326	0	0	0
SLC36A4	0	0	0
SCAMP4	0	0	0
SCAMP5	0	0	0
RNF213	0	1	0
PLAC4	0	0	0
TMEM205	0	0	0
KLHL14	0	0	0
IGSF9B	0	0	0
CAMSAP1	0	0	0
CAMSAP2	0	0	0
FOXRED2	0	0	0
CCDC125	0	0	0
MSRB2	0	0	0
C1R	1	0	0
MIR148A	0	0	0
MIR148B	0	0	0
MIR152	0	0	0
PRSS33	0	0	0
CCDC39	1	0	0
CCDC40	1	0	0
MLEC	0	0	0
MDM1	1	0	0
TTC19	1	0	1
CYP21A2	1	0	1
UBR7	0	0	0
SPATS2L	0	0	0
PPP3R2	0	0	0
PPP4R2	0	0	0
UBR3	0	0	0
KANSL1L	0	0	0
ZNF304	0	0	0
UBN2	0	0	0
GZF1	0	0	0
UQCRH	0	0	0
TCTN2	1	0	0
TCTN3	1	0	0
PRIMA1	0	0	0
PRSS56	1	1	0
UMODL1	0	0	0
ZNF317	0	0	0
HRASLS2	0	0	0
PLA2G16	0	0	0
SLC14A1	0	0	0
FAH	1	0	0
F10	1	1	0
F7	1	0	0
TRH	1	0	0
BAHD1	0	0	0
KEL	0	0	0
RHOT1	0	1	0
RHOT2	0	0	0
HSD3B2	1	0	0
UMPS	1	0	0
DPY19L1	0	0	0
DPY19L2	1	0	0
DPY19L3	0	0	0
DPY19L4	0	0	0
BPGM	1	0	0
FANCF	0	0	0
HMGCL	1	0	0
FANCC	1	1	0
TGM6	0	1	1
RTCB	0	0	0
ZNF503	0	0	0
ZNF540	0	0	0
ZNF569	0	0	0
ZNF606	0	0	0
ZNF641	0	0	0
ZNF652	0	0	0
SCA32	0	1	0
ZNF480	0	0	0
ZNF496	0	0	0
ZNF746	1	0	0
ZBTB42	1	0	0
MUC22	0	0	0
HCG22	0	0	0
KIF6	0	0	0
COA5	1	0	0
LIPJ	0	0	0
LIPK	0	0	0
LIPM	0	0	0
LIPN	1	0	0
C2	1	0	0
MUCL3	0	0	0
SPINK4	0	0	0
TOE1	0	0	0
TNNI3K	0	1	0
TMEM25	0	0	0
TMEM74	0	0	0
TMEM102	0	0	0
TMEM184C	0	0	0
SPATA20	0	0	0
SPATA5	1	0	0
SPINT3	0	0	0
SUN5	0	0	0
DNAJC5B	0	0	0
DNAJC5G	0	0	0
SPATA6	0	0	0
SPATA8	0	0	0
TENT5C	0	0	0
TAS2R19	0	0	0
TAS2R20	0	0	0
TAS2R30	0	0	0
TAS2R40	0	0	0
TAS2R41	0	0	0
TAS2R42	0	0	0
TAS2R45	0	0	0
TAS2R60	0	0	0
CGAS	0	0	0
DDX60	0	0	0
IFI44L	0	0	0
FANCE	1	0	0
PRPF6	0	1	0
FANCD2	1	0	0
CDC42BPG	0	0	0
PPP2R2D	0	0	0
MYL7	0	0	0
NBPF4	0	0	0
NBPF5P	0	0	0
NBPF6	0	0	0
NBPF7	0	0	0
NBPF8	0	0	0
NBPF9	0	0	0
NBPF10	0	0	0
NBPF11	0	0	0
NBPF14	0	0	0
NBPF15	0	0	0
NBPF19	0	0	0
NBPF20	0	0	0
IMPAD1	1	0	0
ERVK-4	0	0	0
ERVK-5	0	0	0
ERVK-7	0	0	0
RNASE9	0	0	0
DAGLA	0	0	0
DAGLB	0	0	0
KIF26B	0	0	0
INSM2	0	0	0
SPDYA	0	0	0
SPDYC	0	0	0
RANBP10	0	0	0
TOX4	0	0	0
ZNF467	0	0	0
RB1	1	1	0
LRRFIP2	0	0	0
FAM129B	0	0	0
ARGLU1	0	0	0
MTHFD2L	0	0	0
KIAA1324L	0	0	0
RIMKLB	0	0	0
PPP1R26	0	0	0
MIR409	0	0	0
KHK	1	0	0
MIR338	0	0	0
HOTTIP	0	0	0
OLFM4	0	1	0
CDC42BPB	0	0	0
ZBTB24	1	0	0
IFT43	1	0	0
MYZAP	0	0	0
WEE2	0	0	0
RHNO1	0	0	0
MCIDAS	0	0	0
ICAM4	0	0	0
RILPL1	0	0	0
RILPL2	0	0	0
MARVELD3	0	0	0
PCK2	1	0	0
MLIP	0	0	0
KPNA7	1	0	0
BPIFB2	0	0	0
BPIFC	0	0	0
BPIFB6	0	0	0
MIR320A	0	0	0
EXOC3L1	0	0	0
TSHZ2	0	0	0
TSHZ3	0	0	0
TENT2	0	0	0
TMCO1	1	1	0
GPCPD1	0	0	0
DPPA4	0	0	0
MARC1	0	0	0
MARC2	0	0	0
ADAD1	0	0	0
HEPACAM2	0	0	0
TRAPPC8	0	0	0
TRAPPC3L	0	0	0
TRAPPC11	1	0	0
TRAPPC12	0	0	0
SPECC1L	1	1	0
TRIM2	1	1	0
CUEDC2	0	0	0
IGFLR1	0	0	0
B9D1	1	0	0
CCDC8	1	0	0
C20orf194	0	0	0
C1QTNF8	0	0	0
C1QTNF9B	0	0	0
PKDCC	0	0	0
RFWD3	0	0	0
NOP56	0	1	1
MIR1292	0	0	0
ZNF644	0	1	0
PRDM5	1	0	0
PCK1	1	0	0
NBEAL2	1	1	0
MEIG1	0	0	0
ZFYVE28	0	0	0
CRACR2B	0	0	0
CRACR2A	0	0	0
ISLR2	0	0	0
HEG1	0	0	0
DIS3L	0	0	0
DIS3L2	1	0	0
GOLGA7B	0	0	0
DEPDC5	0	1	0
DOCK6	1	1	0
MCU	0	0	0
CHTOP	0	0	0
DFNA33	0	1	0
KLHL6	0	0	0
ASCC1	1	0	0
ASCC2	0	0	0
ASCC3	0	0	0
WDR81	1	0	0
HSD11B2	1	0	0
PIFO	0	0	0
PDZD8	0	0	0
SLC38A7	0	0	0
PHETA1	0	0	0
PHETA2	0	0	0
LCLAT1	0	0	0
SLC16A9	0	0	0
OPLAH	1	0	0
PDXDC1	0	0	0
ACSF3	0	0	1
NAA60	0	0	0
MIR519D	0	0	0
PEAK1	0	0	0
POLR3A	1	0	0
CFAP57	0	0	0
C9orf72	0	1	1
BACE1-AS	0	0	0
ARHGAP30	0	0	0
ACOT6	0	0	0
ADGRF4	0	0	0
GPR153	0	0	0
CFAP65	0	0	0
CCDC137	0	0	0
FASTKD5	0	0	0
OR4C46	0	0	0
SBNO1	0	0	0
ZNF565	0	0	0
PLCL2	0	0	0
UBE2W	0	0	0
ESAM	0	0	0
SDF4	0	0	0
GLCCI1	0	0	0
C1QTNF9	0	0	0
OFCC1	0	0	0
ACAD11	0	0	0
SEL1L2	0	0	0
BICC1	1	1	0
C19orf12	1	0	1
ATXN1L	0	0	0
MIR137	0	0	0
FTCDNL1	0	0	0
TRMT44	0	0	0
CEP70	0	0	0
SYNDIG1	0	0	0
ZMYND15	1	0	0
ACOT1	0	0	0
ACOT4	0	0	0
ACOT12	0	0	0
VTI1A	0	0	0
C1QL2	0	0	0
DNAJC13	0	1	0
PAM16	1	0	0
MRT19	1	0	0
MRT23	1	0	0
MRT24	1	0	0
MRT25	1	0	0
MRT28	1	0	0
ADTRP	0	0	0
ZNF638	0	0	0
NUP93	1	0	0
NUP205	1	0	0
HAS2-AS1	0	0	0
ACSS1	0	0	0
ACSS3	0	0	0
ACSM1	0	0	0
ACSM2A	0	0	0
ACSM2B	0	0	0
ACSM4	0	0	0
ACSM5	0	0	0
ACSBG1	0	0	0
ACSBG2	0	0	0
AACS	0	0	0
AASDH	0	0	0
POLR3B	1	0	0
AP5B1	0	0	0
AP5M1	0	0	0
MIR492	0	0	0
PRRT2	1	1	0
ZNF526	0	0	0
TDRD3	0	0	0
OARD1	0	0	0
IFT20	0	1	0
GPATCH8	0	1	0
MFSD2A	1	0	0
JCAD	0	0	0
RHBDF1	0	0	0
RHBDF2	0	1	0
DHX33	0	0	0
SCIMP	0	0	0
AFAP1L1	0	0	0
TOPAZ1	0	0	0
ACY3	0	0	0
DFNB96	1	0	0
TMEM237	1	0	0
TTI1	0	0	0
TTI2	1	0	0
TSHZ1	0	1	0
TFAP2E	0	0	0
ARL14	0	0	0
PSD3	0	0	0
PSD4	0	0	0
EBNA1BP2	0	0	0
RALGPS1	0	0	0
DPPA2	0	0	0
ATP9B	0	0	0
G0S2	0	0	0
GMNC	0	0	0
PCDH20	0	0	0
ELOVL7	0	0	0
ATAD1	0	0	0
LRRC7	0	0	0
UBE3C	0	0	0
TMEM138	1	0	0
USP47	0	0	0
UQCC2	1	0	0
NDRG4	0	0	0
SRRT	0	0	0
USP19	0	0	0
RNF123	0	0	0
THSD4	0	0	0
C8orf37	1	0	0
COX14	1	0	0
MCAT	0	0	0
SCAANT1	0	0	0
ANAPC13	0	0	0
MIR1258	0	0	0
MIR616	0	0	0
RP63	0	1	0
C9orf116	0	0	0
KLHDC8A	0	0	0
FKBP14	1	0	0
BRAT1	1	0	0
MIR99A	0	0	0
MIR99B	0	0	0
MDFIC	0	0	0
TOR1AIP1	0	0	0
TOR1AIP2	0	0	0
GPR179	1	0	0
DOLPP1	0	0	0
ARNTL2	0	0	0
GATAD1	1	0	0
KLHL12	0	0	0
MIR489	0	0	0
NFATC2IP	0	0	0
HIF1A-AS1	0	0	0
HIF1A-AS2	0	0	0
NDUFA12	1	0	0
RASGEF1A	0	0	0
RASGEF1B	0	0	0
CDC26	0	0	0
ANAPC11	0	0	0
ZSWIM7	0	0	0
SWSAP1	0	0	0
LRMDA	1	0	0
MIR570	0	0	0
HELB	0	1	0
DIPK1A	0	0	0
DIPK1B	0	0	0
DIPK1C	0	0	0
EMC10	0	0	0
RAMAC	0	0	0
SERINC1	0	0	0
SERINC2	0	0	0
SERINC4	0	0	0
SERINC5	0	0	0
XXYLT1	0	0	0
N6AMT1	0	0	0
FAM32A	0	1	0
FRMD6	0	0	0
ARID1B	1	1	0
MAU2	0	0	0
DNAAF3	1	0	0
DIAPH3	1	1	0
UNC13C	0	0	0
KIF18B	0	0	0
CPLANE1	1	0	0
ZFP42	0	0	0
GPR158	0	0	0
ROGDI	1	1	0
PAQR3	0	0	0
PAQR4	0	0	0
PAQR6	0	0	0
PAQR9	0	0	0
MMD2	0	0	0
P4HTM	0	0	0
FDX2	0	0	0
ZDHHC5	0	0	0
CHAC1	0	0	0
DYT21	0	1	1
TTC37	1	0	0
CEACAM16	0	1	0
MARF1	1	0	0
MIR302A	0	0	0
MIR302B	0	0	0
MIR302C	0	0	0
MIR302D	0	0	0
MIR367	0	0	0
ZNF326	0	0	0
DDHD1	1	0	0
ZDHHC7	0	0	0
ZDHHC21	0	0	0
FOCAD	0	0	0
KANK2	1	0	0
KANK3	0	0	0
KANK4	0	0	0
IFT140	1	0	0
MALSU1	0	0	0
DANCR	0	0	0
SNORA26	0	0	0
MIR4449	0	0	0
ADGB	0	0	0
ISPD	1	0	0
UVSSA	1	0	0
VPS54	0	0	0
CEP126	0	0	0
LINC00538	0	0	0
MYO1H	0	0	0
DESI1	0	0	0
DESI2	0	0	0
ZBTB46	0	0	0
LAMP5	0	0	0
STARD9	0	0	0
COQ6	1	1	0
RALYL	0	0	0
RNF170	0	1	1
PALD1	0	0	0
AMOTL1	0	0	0
AMOTL2	0	0	0
AMER2	0	1	0
PATL1	0	0	0
PATL2	0	0	0
RALY	0	0	0
TREML4	0	0	0
CCDC78	0	1	0
MTO1	1	0	0
CCDC103	1	0	0
HYKK	0	0	0
ETNPPL	0	0	0
PHYKPL	0	0	0
ZNF597	0	0	0
FAM50B	0	0	0
C4orf48	0	1	0
ATMIN	0	0	0
RPRD1B	0	0	0
RPRD2	0	0	0
KATNAL2	0	0	0
COX20	1	0	0
SRGAP2B	0	0	0
SRGAP2C	0	0	0
SRGAP2D	0	0	0
SCUBE3	0	0	0
LYRM1	0	0	0
FAM72A	0	0	0
FAM72B	0	0	0
FAM72D	0	0	0
RASSF10	0	0	0
TMIGD2	0	0	0
CARMIL3	0	0	0
ANAPC15	0	0	0
KNSTRN	0	0	0
KCMF1	0	0	0
CDK19	0	0	0
TSPYL5	0	0	0
MIR3120	0	0	0
CEP63	1	0	0
SERAC1	1	0	0
TMEM165	1	0	0
COPS6	0	0	0
PIGO	1	0	0
MIR193A	0	0	0
MIR193B	0	0	0
MIR365A	0	0	0
MPC2	0	0	0
MPC1	1	0	0
DMRT3	0	0	0
MIR520H	0	0	0
IFITM5	0	1	0
DCTN4	0	0	0
CFAP53	1	0	0
PQLC2	0	0	0
GLYATL1	0	0	0
GLYATL2	0	0	0
GLYATL3	0	0	0
KATNAL1	0	0	0
STRN	0	0	0
STRN3	0	0	0
STRN4	0	0	0
SARAF	0	0	0
COA1	0	0	0
PET100	1	0	0
PET117	0	0	0
COA6	1	0	0
MSS51	0	0	0
PTCD1	0	0	0
COA3	0	0	0
SIK3	0	0	0
MMS19	0	1	0
CIAO2B	0	0	0
SNX10	1	0	0
TECPR1	0	0	0
POC1A	1	0	0
POC1B	1	0	0
MFF	0	1	0
TMEM207	0	0	0
POGZ	0	1	0
FGD5	0	0	0
EOGT	1	0	0
WTIP	0	0	0
MIR199B	0	0	0
TMUB1	0	0	0
MAP3K21	0	0	0
AGPAT3	0	0	0
AGPAT4	0	0	0
AGPAT5	0	0	0
PELI1	0	0	0
PELI2	0	0	0
C1orf109	0	0	0
MSL1	0	0	0
MSL2	0	0	0
DMRTA1	0	0	0
DMRTA2	0	0	0
DMRTB1	0	0	0
DMRTC2	0	0	0
L3HYPDH	0	0	0
NUPR1	0	0	0
FRY	0	0	0
PTCSC3	0	0	0
AP5S1	0	0	0
REPS1	0	0	0
DNAJC11	0	0	0
POMGNT2	1	0	0
ODAPH	1	0	0
ACTBL2	0	0	0
ODAM	0	0	0
CEP164	1	0	0
CRLF3	0	0	0
LRRC59	0	0	0
TBC1D14	0	1	0
DNAAF5	1	0	0
DBET	0	1	0
VWA3B	1	0	1
AAGAB	0	1	0
BCKDK	0	0	0
ARHGAP33	0	0	0
SNX16	0	0	0
SNX7	0	0	0
SNX8	0	0	0
SNX11	0	0	0
PRPF39	0	0	0
HIKESHI	1	0	0
TMEM174	0	0	0
C1QTNF6	0	0	0
C1QTNF4	0	0	0
TRABD2A	0	0	0
TRABD2B	0	0	0
MIR298	0	0	0
RMND1	1	0	0
PTCD3	0	0	0
NOA1	0	0	0
OTOGL	1	0	0
LRRC6	1	0	0
LINCMD1	0	0	0
VTRNA2-1	0	0	0
PGAM5	0	0	0
PGS1	0	0	0
TRIAP1	0	0	0
TAMM41	0	0	0
TMEM231	1	0	0
TMEM17	0	0	0
HEATR3	0	0	0
SLFN5	0	0	0
SLFN11	0	0	0
SLFN12	0	0	0
SLFN12L	0	0	0
SLFN13	0	0	0
SLFN14	0	1	0
PLD6	0	0	0
ELFN1	0	0	0
SCRN1	0	0	0
SCRN2	0	0	0
SCRN3	0	0	0
SH2D4A	0	0	0
TUG1	0	0	0
FENDRR	0	0	0
LINC01081	0	0	0
LINC01082	0	0	0
ATP5IF1	0	0	0
SMCHD1	0	1	0
BATF2	0	0	0
DHTKD1	1	1	0
HELLPAR	0	0	0
CAMK2N1	0	0	0
EPS8L1	0	0	0
EPS8L2	0	0	0
EPS8L3	0	0	0
USH1K	1	0	0
LINC00237	0	0	0
CAMKV	0	0	0
CAMK1G	0	0	0
IL17RE	0	0	0
GATAD2A	0	0	0
GATAD2B	0	1	0
CYP4X1	0	0	0
TECPR2	1	0	0
ZC3H12C	0	0	0
CAMKK2	0	0	0
DDHD2	1	0	0
LRIT3	1	0	0
HIST1H2AG	0	0	0
HIST1H2AH	0	0	0
HIST2H2AB	0	0	0
HIST3H2A	0	0	0
OR2J3	0	1	0
MIR139	0	0	0
ELP5	0	0	0
ELP6	0	0	0
SINHCAF	0	0	0
CBLN4	0	0	0
MIR410	0	0	0
MIR487B	0	0	0
CCDC114	1	0	0
NDST4	0	0	0
HIST1H2BJ	0	0	0
HIST1H2BK	0	0	0
HIST3H2BB	0	0	0
TANC2	0	0	0
WAC	0	1	0
ASB5	0	0	0
ASB6	0	0	0
ASB7	0	0	0
ASB8	0	0	0
ASB10	0	1	1
ASB13	0	0	0
ASB16	0	0	0
SCGB1D1	0	0	0
SCGB1D2	0	0	0
SCGB1D4	0	0	0
SCGB2B2	0	0	0
SLC25A29	0	0	0
EPG5	1	0	0
HIST4H4	0	0	0
MIR590	0	0	0
MGME1	1	0	1
TBC1D30	0	0	0
GOLT1B	0	0	0
INTS13	0	0	0
HARBI1	0	0	0
ATG13	0	0	0
ATG101	0	0	0
IFNL4	0	0	0
LY6K	0	0	0
PROX2	0	0	0
MIR217	0	0	0
SLC6A13	0	0	0
TTC28	0	0	0
ERFE	0	0	0
CTTNBP2NL	0	0	0
TUBB2A	0	1	0
TUBB6	0	0	0
NCKAP5L	0	0	0
MRI1	0	0	0
WDR53	0	0	0
DENND2D	0	0	0
ZNF516	0	0	0
ASXL3	0	0	0
SPEM1	0	0	0
C2orf88	0	0	0
ANKRD13A	0	0	0
ANKRD13B	0	0	0
ANKRD13C	0	0	0
ANKRD13D	0	0	0
CENPX	0	0	0
GALNT5	0	0	0
GALNT11	0	0	0
GALNT15	0	0	0
GALNT16	0	0	0
GALNTL5	0	0	0
GALNT18	0	0	0
GALNT17	0	0	0
GALNTL6	0	0	0
C12orf57	1	1	0
KIF2B	0	0	0
USP20	0	0	0
PRSS55	0	0	0
USP33	0	0	0
MIR551A	0	0	0
MIR495	0	0	0
MIR191	0	0	0
MIR30C1	0	0	0
KLHDC10	0	0	0
MLKL	0	0	0
DYDC1	0	0	0
HLA-DQB2	0	0	0
CORD17	0	1	0
AKIRIN1	0	0	0
AKIRIN2	0	0	0
CMC1	0	0	0
LRWD1	0	0	0
AMZ1	0	0	0
AMZ2	0	0	0
RNFT1	0	0	0
LINC-ROR	0	0	0
TDH	0	0	0
FAM57B	0	0	0
NPTN-IT1	0	0	0
RNF126	0	0	0
KXD1	0	0	0
TIMM21	0	0	0
FAAP20	0	0	0
CWC22	0	0	0
PGAP2	1	0	0
ANKRD55	0	0	0
DHRS2	0	0	0
DHRS4L1	0	0	0
DHRS4L2	0	0	0
SLC35G5	0	0	0
PLEKHF1	0	0	0
MIR1909	0	0	0
MIR1915	0	0	0
RHBDD2	0	0	0
ATP5MD	0	0	0
SPINK13	0	0	0
PLEKHF2	0	0	0
MIR149	0	0	0
PCNP	0	0	0
UHRF2	0	0	0
LRRC38	0	0	0
LRRC55	0	0	0
KCNU1	0	0	0
KIFC2	0	0	0
LRRC52	0	0	0
IFNE	0	0	0
C1QL3	0	0	0
C1QL4	0	0	0
LINC01080	0	0	0
RC3H2	0	0	0
MIR7-1	0	0	0
KCTD15	0	0	0
TINCR	0	0	0
SMIM1	1	0	0
DEFB114	0	0	0
MIR671	0	0	0
ZBED2	0	0	0
POMK	1	0	0
ZBED3	0	0	0
ZBED5	0	0	0
ZBED6CL	0	0	0
ZBED8	0	0	0
ZBED9	0	0	0
METTL18	0	0	0
ETFBKMT	0	0	0
METTL21A	0	0	0
EEF1AKMT3	0	0	0
METTL21C	0	0	0
VCPKMT	0	0	0
METTL22	0	0	0
METTL23	1	0	0
EEF2KMT	0	0	0
FNBP4	0	0	0
ACOD1	0	0	0
CERS3	1	0	0
EXOC8	0	0	0
DRC1	1	0	0
MISP	0	0	0
B3GALT6	1	0	0
FAM111A	1	1	0
USP34	0	0	0
IL1F10	0	0	0
NXNL2	0	0	0
TMEM214	0	0	0
ADAT3	1	0	0
TRG-TCC1-1	0	0	0
TRV-CAC3-1	0	0	0
TRR-ACG1-2	0	0	0
TRV-CAC1-6	0	0	0
TRV-AAC5-1	0	0	0
TRV-AAC4-1	0	0	0
TRT-AGT2-2	0	0	0
TRV-AAC1-1	0	0	0
OCA5	1	0	0
B3GNT7	0	0	0
B3GNT6	0	0	0
IBA57	1	0	0
ISCA2	1	0	0
TMEM14C	0	0	0
IMPACT	0	0	0
GMPPB	1	0	0
CLIC6	0	0	0
NRROS	0	0	0
JOSD1	0	0	0
JOSD2	0	0	0
IFNK	0	0	0
EXOC2	0	0	0
IRF2BP1	0	0	0
IRF2BP2	0	0	0
B3GNT5	0	0	0
CERS4	0	0	0
CERS5	0	0	0
CERS6	0	0	0
B3GNTL1	0	0	0
DNAJC15	0	0	0
KLHL40	1	0	0
CYP4A22	0	0	0
MYMK	0	0	0
ATAD2B	0	0	0
CCDC28A	0	0	0
LRIF1	0	0	0
B3GNT8	0	0	0
AK9	0	0	0
MIOS	0	0	0
AK7	0	0	0
AK8	0	0	0
NOL11	0	0	0
NTAN1	0	0	0
ANKS6	1	0	0
MIR1260B	0	0	0
IRAK1BP1	0	0	0
MIR650	0	0	0
AREL1	0	0	0
FIGNL1	0	0	0
SPIDR	0	0	0
MIR485	0	0	0
ADAT2	0	0	0
IDI2	0	0	0
IDI2-AS1	0	0	0
SFMBT2	0	1	0
MTERF4	0	0	0
NSUN4	0	0	0
THOC6	1	0	0
TM4SF20	0	1	0
GNG12	0	0	0
GNG12-AS1	0	0	0
ARL2BP	1	0	0
ARMC4	1	0	0
SPATA33	0	0	0
MRAP2	0	1	0
BHLHA9	1	1	0
BET1L	0	0	0
PRIMPOL	0	1	0
TRMT10C	1	0	0
ELMOD3	1	0	0
DDX47	0	0	0
TMEM241	0	0	0
ERO1A	0	0	0
ERO1B	0	0	0
TRBC2	0	0	0
TRBD1	0	0	0
TRBD2	0	0	0
TRGC2	0	0	0
PRNCR1	0	0	0
ELMOD1	0	0	0
WDR60	1	0	0
SZT2	1	0	0
DDX59	1	0	0
TLNRD1	0	0	0
CPTP	0	0	0
MIR574	0	0	0
CEP89	0	0	0
COPZ1	0	0	0
DHX34	0	0	0
NYAP1	0	0	0
NYAP2	0	0	0
MYO16	0	0	0
BLACAT1	0	0	0
